id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
3879,280043271,10,LATINA              ,1007,LAS AGUILAS         ,11068030,1,767700,CALLE                   ,VALLE INCLAN                                      ,NUM,64,28044,43417762,446977957,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,MESON LA DEHESA,2,Estacional,1,Abierta,4536,NA,42690,11068030,1,767700,CALLE                   ,VALLE INCLAN                                      ,NUM,64,  ,Otros,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,14,NA,56,NA
3880,280044470,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052801,1,103300,CALLE                   ,BENITO GUTIERREZ                                  ,NUM,37,28008,43885861,447582755,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CASA VENINI,1,Anual,1,Abierta,937,937,42691,11052801,1,103300,CALLE                   ,BENITO GUTIERREZ                                  ,NUM,37,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,7,7,14,NA
3881,170001160,17,VILLAVERDE          ,1701,SAN ANDRES          ,20040506,1,18100,PASEO                   ,ALBERTO PALACIOS                                  ,NUM,78,28021,43919554,446613852,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAFE JUBELY,2,Estacional,1,Abierta,1944,NA,42691,20040506,1,18100,PASEO                   ,ALBERTO PALACIOS                                  ,NUM,78,  ,Plaza peatonal,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,6,NA,24,NA
3883,285020199,10,LATINA              ,1001,LOS CARMENES        ,11071594,1,468400,AVENIDA                 ,MANZANARES                                        ,NUM,40,28011,4386106,447305254,1,Puerta Calle,1,Abierto,50,NA,PB,NA,NA,NA,BAR LA COMPETENCIA II,1,Anual,1,Abierta,838,838,42692,11071594,1,468400,AVENIDA                 ,MANZANARES                                        ,NUM,40,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,4,4,16,NA
3884,100000726,10,LATINA              ,1001,LOS CARMENES        ,11071594,1,468400,AVENIDA                 ,MANZANARES                                        ,NUM,40,28011,4386226,447304754,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,BAR LA COMPETENCIA,1,Anual,1,Abierta,2772,2772,42692,11071594,1,468400,AVENIDA                 ,MANZANARES                                        ,NUM,40,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,12,12,44,NA
3885,100000907,10,LATINA              ,1002,PUERTA DEL ANGEL    ,20019692,1,410300,CALLE                   ,JUAN ANTON                                        ,NUM,2,28011,43744561,447355555,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,RODILLA,2,Estacional,1,Abierta,936,NA,42692,11061898,1,285200,PASEO                   ,EXTREMADURA                                       ,NUM,133,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,4,NA,12,NA
3886,100000886,10,LATINA              ,1003,LUCERO              ,31021649,1,344100,CALLE                   ,EL GRECO                                          ,NUM,12,28011,43670461,447330356,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR RESTAURANTE LA JACA,1,Anual,1,Abierta,2949,2949,42692,31021649,1,344100,CALLE                   ,EL GRECO                                          ,NUM,12,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,10,10,35,NA
3887,270546466,10,LATINA              ,1002,PUERTA DEL ANGEL    ,11060222,1,249600,CALLE                   ,DOÑA BERENGUELA                                   ,NUM,14,28011,4383456,447381854,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,GRANJA ALTAMIRA,1,Anual,1,Abierta,3999,3999,42692,31044636,1,366800,PLAZA                   ,HUARTE DE SAN JUAN                                ,NUM,3,  ,Plaza peatonal,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,10,10,40,NA
3888,270528701,10,LATINA              ,1007,LAS AGUILAS         ,20098359,1,2504,CALLE                   ,GUAREÑA                                           ,NUM,4,28044,43495762,447120157,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,RESTAURANTE CHINO ORIENTAL RADIANTE,2,Estacional,1,Abierta,324,NA,42692,20098359,1,2504,CALLE                   ,GUAREÑA                                           ,NUM,4,  ,Acera,0.416666667,0,NA,NA,0.416666667,0.020833333,NA,NA,0,NA,10,NA,40,NA
3889,270062331,3,RETIRO              ,304,IBIZA               ,11012192,1,370400,CALLE                   ,IBIZA                                             ,NUM,33,28009,44278558,44744065,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,RESTAURANTE MENDEZ,2,Estacional,1,Abierta,248,NA,42695,11012192,1,370400,CALLE                   ,IBIZA                                             ,NUM,33,  ,Bulevar,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,1,NA,6,NA,18,NA
3890,30000479,3,RETIRO              ,301,PACIFICO            ,11011023,1,499700,AVENIDA                 ,MEDITERRANEO                                      ,NUM,22,28007,44273657,44731455,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,VALLE DE BABIA,2,Estacional,1,Abierta,2788,NA,42695,11011023,1,499700,AVENIDA                 ,MEDITERRANEO                                      ,NUM,22,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,8,NA,30,NA
3891,270022919,3,RETIRO              ,305,LOS JERONIMOS       ,20111863,1,2103,PASEO                   ,REPUBLICA DE PANAMA                               ,NUM,1,28009,44228658,447437951,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,FLORIDA RETIRO,1,Anual,1,Abierta,216,216,42695,31035286,1,905003,PASEO                   ,FERNAN NUÑEZ                                      ,NUM,26,  ,Otros,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,15,15,64,NA
3892,110003171,11,CARABANCHEL         ,1106,BUENAVISTA          ,11077529,1,282410,CALLE                   ,EUGENIA DE MONTIJO                                ,NUM,100,28044,4362406,446966255,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR CHARLY,1,Anual,1,Abierta,135,135,42696,11077529,1,282410,CALLE                   ,EUGENIA DE MONTIJO                                ,NUM,100,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.0625,0.416666667,0,0,0,5,5,17,NA
3893,50001276,5,CHAMARTIN           ,501,EL VISO             ,11020941,1,700700,CALLE                   ,SANTIAGO BERNABEU                                 ,NUM,7,28036,4415736,447799952,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,TABERNA DE LA DANIELA,2,Estacional,1,Abierta,42,NA,42696,20009132,1,352600,CALLE                   ,GUTIERREZ SOLANA                                  ,NUM,2,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,14,NA,42,NA
3894,270458037,5,CHAMARTIN           ,502,PROSPERIDAD         ,11022347,1,631400,CALLE                   ,RAMOS CARRION                                     ,NUM,14,28002,44343758,44775015,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,EL ESCAMPLERO,1,Anual,1,Abierta,5842,5842,42696,11022344,1,210200,CALLE                   ,CORAZON DE MARIA                                  ,NUM,49,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,19,19,64,NA
3895,50000927,5,CHAMARTIN           ,502,PROSPERIDAD         ,11022800,1,141900,CALLE                   ,CARDENAL SILICEO                                  ,NUM,35,28002,44325658,44771125,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,TABERNA DEL CARDENAL,1,Anual,1,Abierta,495,495,42696,11022800,1,141900,CALLE                   ,CARDENAL SILICEO                                  ,NUM,35,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,3,0,6,NA
3897,10001163,1,CENTRO              ,106,SOL                 ,11007242,1,774000,CALLE                   ,VENERAS                                           ,NUM,9,28013,4399506,447458453,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,TIMHORTONS,1,Anual,1,Abierta,1512,1512,42697,20003766,1,702300,PLAZA                   ,SANTO DOMINGO                                     ,NUM,19,  ,Plaza con bandas permanentes de circulación rodada,0.416666667,0.020833333,0.416666667,0.958333333,0.416666667,0.083333333,0.416666667,0.958333333,0,0,8,8,16,NA
3898,280045768,9,MONCLOA-ARAVACA     ,905,VALDEMARIN          ,31019728,1,763525,AVENIDA                 ,VALDEMARIN                                        ,NUM,167,28023,43268866,447993063,1,Puerta Calle,1,Abierto,50,NA,PB,NA,NA,NA,ZUKO VALDEMARIN,2,Estacional,1,Abierta,4352,NA,42698,31019728,1,763525,AVENIDA                 ,VALDEMARIN                                        ,NUM,167,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,9,NA,36,NA
3900,270167358,15,CIUDAD LINEAL       ,1501,VENTAS              ,11103890,1,484400,AVENIDA                 ,MARQUES DE CORBERA                                ,NUM,32,28017,44456957,447506148,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,AKELA 3 HAMBURGUESERIA,1,Anual,1,Abierta,1982,1982,42703,11103890,1,484400,AVENIDA                 ,MARQUES DE CORBERA                                ,NUM,32, C,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,2,2,8,8,24, C
3904,270445782,13,PUENTE DE VALLECAS  ,1302,SAN DIEGO           ,11093390,1,616100,CALLE                   ,PUERTO DE LA BONAIGUA                             ,NUM,46,28018,44352956,447085249,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR LOS CHANGOS,1,Anual,1,Abierta,1755,1755,42706,11093390,1,616100,CALLE                   ,PUERTO DE LA BONAIGUA                             ,NUM,46,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.0625,0.416666667,0,0,0,5,5,20,NA
3907,50001465,5,CHAMARTIN           ,503,CIUDAD JARDIN       ,11024244,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,206,28002,44259059,447794651,1,Puerta Calle,1,Abierto,90,NA,PB,NA,NA,NA,BAR CURRO,2,Estacional,1,Abierta,975,NA,42709,31042748,1,243150,CALLE                   ,DOCTOR MARCO CORERA                               ,NUM,5,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,4,NA,12,NA
3908,50000966,5,CHAMARTIN           ,503,CIUDAD JARDIN       ,11023931,1,653800,PLAZA                   ,SAGRADO CORAZON DE JESUS                          ,NUM,2,28002,44258559,447740051,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,FOSTER S HOLLYWOOD,2,Estacional,1,Abierta,4005,NA,42709,11023931,1,653800,PLAZA                   ,SAGRADO CORAZON DE JESUS                          ,NUM,2,  ,Plaza peatonal,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,14,NA,46,NA
3909,270435449,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025262,1,604500,CALLE                   ,POTOSI                                            ,NUM,10,28016,4424776,447869051,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BARILOCHE,2,Estacional,1,Abierta,396,NA,42709,11025262,1,604500,CALLE                   ,POTOSI                                            ,NUM,10,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,13,NA,39,NA
3910,280023114,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11026810,1,220700,CALLE                   ,CRUCERO 25 DE MAYO                                ,NUM,11,28016,4430486,447934051,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,LAS MENINAS BAR RESTAURANTE,2,Estacional,1,Abierta,2178,NA,42709,11026810,1,220700,CALLE                   ,CRUCERO 25 DE MAYO                                ,NUM,11,  ,Otros,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,7,NA,27,NA
3913,270529037,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025302,1,644800,CALLE                   ,RODRIGUEZ MARIN                                   ,NUM,92,28016,44245059,447830951,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR- RESTAURANTE,1,Anual,1,Abierta,4621,4621,42709,11025302,1,644800,CALLE                   ,RODRIGUEZ MARIN                                   ,NUM,92,  ,Superficie en parcela privada,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,14,14,48,NA
3914,270086428,5,CHAMARTIN           ,501,EL VISO             ,11021044,1,157850,PLAZA                   ,CATALUÑA                                          ,NUM,2,28002,44247659,447783251,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR EL MAPA DE LOS 1000 PLATOS,2,Estacional,1,Abierta,2931,NA,42709,11021044,1,157850,PLAZA                   ,CATALUÑA                                          ,NUM,2,  ,Plaza peatonal,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,13,NA,40,NA
3915,270034256,8,FUENCARRAL-EL PARDO ,805,LA PAZ              ,11045863,1,691050,CALLE                   ,SANGENJO                                          ,NUM,29,28034,44071162,448190555,1,Puerta Calle,1,Abierto,130,NA,PB,NA,NA,NA,SKINNY JIM PUB,1,Anual,1,Abierta,34,34,42709,11045863,1,691050,CALLE                   ,SANGENJO                                          ,NUM,29,  ,Otros,0.375,0.041666667,0.375,0,0.375,0.104166667,0.375,0,0,0,6,6,24,NA
3917,270223792,1,CENTRO              ,105,UNIVERSIDAD         ,11005817,1,143000,PLAZA                   ,CARLOS CAMBRONERO                                 ,NUM,1,28004,44024159,447495953,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR ADC,1,Anual,1,Abierta,936,936,42709,11005817,1,143000,PLAZA                   ,CARLOS CAMBRONERO                                 ,NUM,1,  ,Acera,0.416666667,0,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,0,0,4,4,12,NA
3918,270349396,1,CENTRO              ,104,JUSTICIA            ,11004376,1,81800,CALLE                   ,AUGUSTO FIGUEROA                                  ,NUM,6,28004,44062759,447492253,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,EVERYDAY,1,Anual,1,Abierta,688,688,42709,11004376,1,81800,CALLE                   ,AUGUSTO FIGUEROA                                  ,NUM,6,  ,Calle peatonal,0.416666667,0.020833333,0.416666667,0.958333333,0.416666667,0.083333333,0.416666667,0.958333333,0,0,4,4,8,NA
3922,270244837,1,CENTRO              ,101,PALACIO             ,11000697,1,557650,PLAZA                   ,PAJA                                              ,NUM,2,28005,4396436,447384153,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,RESTAURANTE EL COSACO,1,Anual,1,Abierta,3978,3978,42709,11000697,1,557650,PLAZA                   ,PAJA                                              ,NUM,2,  ,Plaza peatonal,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,12,12,48,NA
3923,270381014,1,CENTRO              ,104,JUSTICIA            ,11004664,1,437400,CALLE                   ,LIBERTAD                                          ,NUM,26,28004,44085159,447482852,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CASA LOLEA,1,Anual,1,Abierta,154,154,42709,11004665,1,81800,CALLE                   ,AUGUSTO FIGUEROA                                  ,NUM,26,  ,Acera,0.416666667,0,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,0,0,1,1,2,NA
3924,270431421,1,CENTRO              ,106,SOL                 ,11007343,1,753300,CALLE                   ,TRES CRUCES                                       ,NUM,3,28013,44036059,447453753,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,TRES CRUCES TRES,2,Estacional,1,Abierta,2916,NA,42709,11007851,1,145800,PLAZA                   ,CARMEN                                            ,NUM,1,  ,Plaza peatonal,0.416666667,0.020833333,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,9,NA,36,NA
3925,270494707,1,CENTRO              ,104,JUSTICIA            ,11004207,1,94000,CALLE                   ,BARQUILLO                                         ,NUM,8,28004,44099159,447462852,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,MAS SKULL ST,1,Anual,1,Abierta,162,162,42709,11004307,1,638500,PLAZA                   ,REY                                               ,NUM,1,  ,Plaza peatonal,0.416666667,0,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,0,0,5,5,20,NA
3926,270528759,1,CENTRO              ,101,PALACIO             ,11000684,1,158700,CALLE                   ,CAVA BAJA                                         ,NUM,42,28005,43970659,447371253,1,Puerta Calle,1,Abierto,60,NA,PB,NA,NA,NA,EL BONNANO,1,Anual,1,Abierta,764,764,42709,20003986,1,369800,PLAZA                   ,HUMILLADERO                                       ,NUM,2,  ,Acera,0.416666667,0,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,0,0,3,3,9,NA
3934,280011374,1,CENTRO              ,106,SOL                 ,11007285,1,531200,CALLE                   ,NAVAS DE TOLOSA                                   ,NUM,7,28013,44002559,447451653,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,LA CHAMANA,1,Anual,1,Abierta,2654,2654,42709,11007263,1,531200,CALLE                   ,NAVAS DE TOLOSA                                   ,NUM,10,  ,Calle peatonal,0.416666667,0.020833333,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,0,0,9,9,23,NA
3941,285001287,1,CENTRO              ,101,PALACIO             ,11000450,1,222100,CALLE                   ,CRUZADA                                           ,NUM,1,28013,4.39657E+14,4.47419E+14,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,COVAPA,1,Anual,1,Abierta,1296,1296,42709,11000436,1,107000,PLAZA                   ,BIOMBO                                            ,NUM,4,  ,Plaza con bandas permanentes de circulación rodada,0.416666667,0.041666667,0.416666667,0.958333333,0.416666667,0.104166667,0.416666667,0.958333333,0,0,4,4,16,NA
3942,285001893,1,CENTRO              ,102,EMBAJADORES         ,11001917,1,129000,PLAZA                   ,CAMPILLO DEL MUNDO NUEVO                          ,NUM,1,28005,43991659,447316153,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,EL ESKINAZO,2,Estacional,1,Abierta,1944,NA,42709,11001917,1,129000,PLAZA                   ,CAMPILLO DEL MUNDO NUEVO                          ,NUM,1,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,6,NA,24,NA
3943,10003355,1,CENTRO              ,104,JUSTICIA            ,11004320,1,365400,CALLE                   ,HORTALEZA                                         ,NUM,10,28004,44056559,447469953,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,MUERDES O CHUPAS,1,Anual,1,Abierta,792,792,42709,11004320,1,365400,CALLE                   ,HORTALEZA                                         ,NUM,10,  ,Acera,0.416666667,0,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,0,0,3,3,10,NA
3945,10003505,1,CENTRO              ,101,PALACIO             ,11000326,1,627900,PLAZA                   ,RAMALES                                           ,NUM,2,28013,4396546,447427953,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,NUEVOS HOSTELEROS 2016 C.B.,1,Anual,1,Abierta,7992,7992,42709,11000326,1,627900,PLAZA                   ,RAMALES                                           ,NUM,2,  ,Plaza peatonal,0.416666667,0.041666667,0.416666667,0.958333333,0.416666667,0.104166667,0.416666667,0.958333333,0,0,23,23,92,NA
3947,10003546,1,CENTRO              ,104,JUSTICIA            ,11004365,1,342950,CALLE                   ,GRAN VIA                                          ,NUM,10,28013,44073759,447455953,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,THE LOBBY MARKET,1,Anual,1,Abierta,476,476,42709,11004365,1,342950,CALLE                   ,GRAN VIA                                          ,NUM,10,  ,Acera,0.416666667,0.041666667,0.416666667,0.958333333,0.416666667,0.0625,0.416666667,0.958333333,0,0,4,4,8,NA
3948,10003596,1,CENTRO              ,103,CORTES              ,11003427,1,522300,CALLE                   ,MORATIN                                           ,NUM,52,28014,44110659,447377952,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,RADISSON BLU HOTEL MADRID PRADO,1,Anual,1,Abierta,3168,3168,42709,31041440,1,599000,PLAZA                   ,PLATERIA DE MARTINEZ                              ,NUM,2,  ,Plaza con bandas permanentes de circulación rodada,0.416666667,0.020833333,0.416666667,0.958333333,0.416666667,0.083333333,0.416666667,0.958333333,0,0,12,12,40,NA
